timestamp,open,high,low,close,volume
2018-07-01 14:15:00,0.1392,0.13986,0.1375,0.13799,2381222.0
2018-07-01 14:30:00,0.13798,0.13842,0.1349,0.1365,5944564.7
2018-07-01 14:45:00,0.1365,0.13709,0.1351,0.13577,3324604.7
2018-07-01 15:00:00,0.13577,0.137,0.13544,0.13584,2359047.5
2018-07-01 15:15:00,0.13561,0.1366,0.1351,0.13591,1107774.3
2018-07-01 15:30:00,0.13594,0.13673,0.135,0.13551,1925748.9
2018-07-01 15:45:00,0.13555,0.13958,0.13554,0.13947,2841271.8
2018-07-01 16:00:00,0.13948,0.14123,0.13862,0.14122,2919101.0
2018-07-01 16:15:00,0.14115,0.14115,0.1402,0.14023,1399674.4
2018-07-01 16:30:00,0.14023,0.14023,0.13912,0.13934,1543737.9
2018-07-01 16:45:00,0.13928,0.13995,0.13922,0.13948,1386974.5
2018-07-01 17:00:00,0.13948,0.14095,0.13941,0.14015,954135.8
2018-07-01 17:15:00,0.1405,0.142,0.14029,0.14137,1308729.1
2018-07-01 17:30:00,0.14142,0.14183,0.14069,0.14116,1755056.9
2018-07-01 17:45:00,0.14129,0.14149,0.14084,0.14143,1366046.9
2018-07-01 18:00:00,0.14134,0.14135,0.14036,0.14079,1203740.8
2018-07-01 18:15:00,0.14078,0.1409,0.14011,0.1404,1372875.3
2018-07-01 18:30:00,0.1404,0.14055,0.1395,0.13988,1019128.1
2018-07-01 18:45:00,0.13979,0.13998,0.1396,0.13961,865352.4
2018-07-01 19:00:00,0.13972,0.13996,0.1391,0.1392,1104842.9
2018-07-01 19:15:00,0.1392,0.13954,0.13886,0.13895,719247.4
2018-07-01 19:30:00,0.13896,0.13954,0.13865,0.13944,855287.0
2018-07-01 19:45:00,0.13948,0.13994,0.13927,0.13956,793463.5
2018-07-01 20:00:00,0.13986,0.13986,0.139,0.13961,1184713.8
2018-07-01 20:15:00,0.13964,0.14098,0.13917,0.14098,2537657.3
2018-07-01 20:30:00,0.14099,0.14296,0.14084,0.14161,3460052.6
2018-07-01 20:45:00,0.14161,0.14249,0.1415,0.14179,1298648.1
2018-07-01 21:00:00,0.14179,0.14239,0.14078,0.14149,1360782.1
2018-07-01 21:15:00,0.14146,0.1415,0.14109,0.14148,1006900.2
2018-07-01 21:30:00,0.14143,0.14244,0.14128,0.14228,1121074.6
2018-07-01 21:45:00,0.14239,0.14275,0.14192,0.14202,995695.3
2018-07-01 22:00:00,0.14223,0.14342,0.14216,0.14336,1616098.6
2018-07-01 22:15:00,0.14331,0.14426,0.1427,0.14352,3236515.7
2018-07-01 22:30:00,0.14401,0.14401,0.14264,0.14304,883757.8
2018-07-01 22:45:00,0.14304,0.14394,0.14285,0.14364,1038374.1
2018-07-01 23:00:00,0.14351,0.1449,0.1435,0.1449,1860772.8
2018-07-01 23:15:00,0.14489,0.1459,0.1445,0.14505,2212456.5
2018-07-01 23:30:00,0.14502,0.14512,0.14412,0.1449,2227433.6
2018-07-01 23:45:00,0.1449,0.14502,0.14187,0.14211,1845533.1
2018-07-02 00:00:00,0.14196,0.14448,0.14195,0.1442,3453175.4
2018-07-02 00:15:00,0.14409,0.14476,0.14337,0.14343,1362509.0
2018-07-02 00:30:00,0.14335,0.14403,0.143,0.14311,1253931.9
2018-07-02 00:45:00,0.14312,0.1437,0.142,0.143,1126895.8
2018-07-02 01:00:00,0.14299,0.144,0.1425,0.14314,911708.6
2018-07-02 01:15:00,0.143,0.14351,0.14292,0.143,878141.2
2018-07-02 01:30:00,0.14294,0.14355,0.14294,0.14325,1079846.2
2018-07-02 01:45:00,0.14325,0.14325,0.1426,0.14272,1176111.6
2018-07-02 02:00:00,0.14266,0.14277,0.14216,0.1426,1173175.6
2018-07-02 02:15:00,0.14261,0.14299,0.1423,0.14263,649289.3
2018-07-02 02:30:00,0.14271,0.14318,0.14217,0.14295,2192932.2
2018-07-02 02:45:00,0.14293,0.14355,0.14293,0.14347,739354.3
2018-07-02 03:00:00,0.14343,0.14384,0.14321,0.14384,1072503.3
2018-07-02 03:15:00,0.14361,0.14397,0.1432,0.14343,1731732.9
2018-07-02 03:30:00,0.14338,0.14384,0.1425,0.14277,1238505.5
2018-07-02 03:45:00,0.14277,0.14299,0.14254,0.14294,717322.1
2018-07-02 04:00:00,0.14283,0.14295,0.1423,0.14246,1238117.0
2018-07-02 04:15:00,0.14246,0.14263,0.1405,0.1405,2836916.5
2018-07-02 04:30:00,0.1405,0.1413,0.1395,0.14088,2500675.9
2018-07-02 04:45:00,0.14089,0.14095,0.1401,0.14044,984844.2
2018-07-02 05:00:00,0.14023,0.14042,0.1396,0.13972,1146235.4
2018-07-02 05:15:00,0.13978,0.14003,0.13948,0.13983,1130873.4
2018-07-02 05:30:00,0.13982,0.13998,0.1396,0.1397,949965.4
2018-07-02 05:45:00,0.13961,0.13969,0.13861,0.13867,1351131.3
2018-07-02 06:00:00,0.13875,0.1388,0.1376,0.13852,2379228.3
2018-07-02 06:15:00,0.13846,0.1398,0.13805,0.1396,1501767.6
2018-07-02 06:30:00,0.1396,0.14122,0.13951,0.1409,1935540.0
2018-07-02 06:45:00,0.14092,0.14123,0.14043,0.14044,1507268.0
2018-07-02 07:00:00,0.14044,0.14122,0.13985,0.141,1002768.7
2018-07-02 07:15:00,0.14105,0.14145,0.14097,0.14128,1015421.7
2018-07-02 07:30:00,0.1413,0.14198,0.1412,0.14148,1584084.0
2018-07-02 07:45:00,0.14132,0.142,0.14116,0.1415,1059563.4
2018-07-02 08:00:00,0.14167,0.14279,0.14154,0.14234,1362871.4
2018-07-02 08:15:00,0.14243,0.14258,0.14125,0.14133,1105837.9
2018-07-02 08:30:00,0.1415,0.1418,0.14059,0.14085,881665.9
2018-07-02 08:45:00,0.14086,0.14132,0.14057,0.14121,847753.0
2018-07-02 09:00:00,0.14117,0.14127,0.14039,0.14108,802400.8
2018-07-02 09:15:00,0.14098,0.14123,0.14063,0.14107,433989.1
2018-07-02 09:30:00,0.14086,0.14127,0.14063,0.14077,635512.3
2018-07-02 09:45:00,0.14085,0.141,0.14055,0.14057,971464.9
2018-07-02 10:00:00,0.14057,0.14145,0.1405,0.14114,1054372.6
2018-07-02 10:15:00,0.14114,0.14152,0.14059,0.1412,1038655.5
2018-07-02 10:30:00,0.1412,0.14176,0.14111,0.14151,681121.7
2018-07-02 10:45:00,0.1415,0.14182,0.14132,0.14171,781021.8
2018-07-02 11:00:00,0.14168,0.14307,0.14154,0.14238,1257811.2
2018-07-02 11:15:00,0.14238,0.14275,0.14184,0.14211,840979.0
2018-07-02 11:30:00,0.14212,0.1425,0.14183,0.14232,927329.0
2018-07-02 11:45:00,0.14232,0.1427,0.14195,0.14229,646148.3
2018-07-02 12:00:00,0.14222,0.14242,0.14193,0.14205,1120272.0
2018-07-02 12:15:00,0.1422,0.14234,0.14209,0.14234,794375.1
2018-07-02 12:30:00,0.14225,0.14234,0.14207,0.14223,907600.1
2018-07-02 12:45:00,0.14224,0.1429,0.14207,0.1429,1072916.7
2018-07-02 13:00:00,0.14283,0.14463,0.14283,0.14433,2545492.3
2018-07-02 13:15:00,0.14433,0.1499,0.14413,0.14988,4511623.9
2018-07-02 13:30:00,0.14964,0.15109,0.14703,0.15102,6889933.3
2018-07-02 13:45:00,0.15119,0.154,0.15029,0.15069,7702511.0
2018-07-02 14:00:00,0.1507,0.1538,0.1507,0.15172,4651216.9
2018-07-02 14:15:00,0.15172,0.152,0.14893,0.14978,6330598.1
2018-07-02 14:30:00,0.14978,0.15143,0.1496,0.15124,2534068.5
2018-07-02 14:45:00,0.15106,0.1525,0.15013,0.15177,4897636.9
2018-07-02 15:00:00,0.15183,0.1536,0.15171,0.1534,2169356.5
2018-07-02 15:15:00,0.15345,0.1538,0.15222,0.15258,3130805.6
2018-07-02 15:30:00,0.15268,0.1536,0.15246,0.15331,2222887.1
2018-07-02 15:45:00,0.15337,0.15376,0.14985,0.15218,3306835.7
2018-07-02 16:00:00,0.15218,0.15266,0.15158,0.15219,2169385.3
2018-07-02 16:15:00,0.1522,0.15261,0.14901,0.15014,3336174.3
2018-07-02 16:30:00,0.15014,0.15198,0.15,0.15177,2357245.0
2018-07-02 16:45:00,0.152,0.15261,0.15159,0.15198,2596227.4
2018-07-02 17:00:00,0.152,0.15255,0.15177,0.15245,1164583.1
2018-07-02 17:15:00,0.15229,0.153,0.15228,0.15249,1446042.5
2018-07-02 17:30:00,0.15259,0.15299,0.15225,0.1525,1177004.5
2018-07-02 17:45:00,0.1525,0.1529,0.15248,0.15285,802091.1
2018-07-02 18:00:00,0.15287,0.15325,0.15261,0.1528,2255290.8
2018-07-02 18:15:00,0.15286,0.1536,0.15276,0.15345,1423875.3
2018-07-02 18:30:00,0.15347,0.1547,0.15334,0.15435,2419939.9
2018-07-02 18:45:00,0.15437,0.1559,0.1541,0.15588,3314953.1
2018-07-02 19:00:00,0.15585,0.15964,0.155,0.1579,5622030.7
2018-07-02 19:15:00,0.15791,0.16209,0.1563,0.15631,8786731.6
2018-07-02 19:30:00,0.15642,0.15748,0.15583,0.1572,2201914.0
2018-07-02 19:45:00,0.15711,0.15711,0.1566,0.15706,1659819.0
2018-07-02 20:00:00,0.15703,0.15883,0.1568,0.15791,2886147.6
2018-07-02 20:15:00,0.15781,0.15891,0.15772,0.15809,1762951.0
2018-07-02 20:30:00,0.1581,0.1581,0.15672,0.15675,1988039.8
2018-07-02 20:45:00,0.15698,0.157,0.15593,0.15607,2246393.8
2018-07-02 21:00:00,0.15608,0.1562,0.15577,0.156,1433061.8
2018-07-02 21:15:00,0.156,0.1575,0.15588,0.15739,1654101.7
2018-07-02 21:30:00,0.15722,0.15826,0.15717,0.15821,1282052.9
2018-07-02 21:45:00,0.15827,0.15866,0.158,0.15859,1402457.8
2018-07-02 22:00:00,0.15859,0.1588,0.15577,0.1575,6178037.5
2018-07-02 22:15:00,0.1572,0.15744,0.15637,0.15727,978107.3
2018-07-02 22:30:00,0.15724,0.15778,0.15695,0.15722,1604401.6
2018-07-02 22:45:00,0.15732,0.158,0.15726,0.15726,1156306.8
2018-07-02 23:00:00,0.15747,0.15771,0.15657,0.15677,1583708.7
2018-07-02 23:15:00,0.15676,0.15694,0.15444,0.15516,2465856.2
2018-07-02 23:30:00,0.15516,0.1555,0.15389,0.15395,1868147.2
2018-07-02 23:45:00,0.15394,0.1547,0.1538,0.15448,1171930.5
2018-07-03 00:00:00,0.15448,0.15468,0.15375,0.15409,1424028.9
2018-07-03 00:15:00,0.154,0.15404,0.15181,0.15198,3475369.6
2018-07-03 00:30:00,0.15198,0.15199,0.151,0.15134,2106503.3
2018-07-03 00:45:00,0.15134,0.1515,0.15108,0.15138,2550997.8
2018-07-03 01:00:00,0.15144,0.15359,0.15118,0.15293,4040457.4
2018-07-03 01:15:00,0.15293,0.15469,0.15288,0.15416,1699435.3
2018-07-03 01:30:00,0.15416,0.155,0.15373,0.155,1494446.0
2018-07-03 01:45:00,0.15497,0.15553,0.15464,0.15523,1402207.9
2018-07-03 02:00:00,0.15523,0.15654,0.15523,0.1564,1545323.4
2018-07-03 02:15:00,0.15635,0.15667,0.15576,0.15667,1539746.0
2018-07-03 02:30:00,0.15667,0.15711,0.15602,0.1566,1269952.3
2018-07-03 02:45:00,0.15658,0.1568,0.15543,0.15667,1136331.1
2018-07-03 03:00:00,0.15667,0.15667,0.15599,0.15634,840515.6
2018-07-03 03:15:00,0.15632,0.158,0.15632,0.15776,1695442.3
2018-07-03 03:30:00,0.15807,0.15958,0.15788,0.1593,2375594.4
2018-07-03 03:45:00,0.15939,0.16047,0.15808,0.15878,3221468.6
2018-07-03 04:00:00,0.15878,0.159,0.15809,0.15848,2096443.7
2018-07-03 04:15:00,0.15849,0.15999,0.15844,0.15943,2033014.8
2018-07-03 04:30:00,0.15951,0.16054,0.159,0.159,2386734.7
2018-07-03 04:45:00,0.159,0.15932,0.15773,0.1582,2204799.7
2018-07-03 05:00:00,0.1582,0.15908,0.15782,0.15861,1560893.5
2018-07-03 05:15:00,0.15863,0.15894,0.15858,0.15877,1517012.1
2018-07-03 05:30:00,0.15878,0.1589,0.1578,0.15792,1514151.6
2018-07-03 05:45:00,0.15792,0.15801,0.1565,0.1566,1788722.2
2018-07-03 06:00:00,0.1566,0.15694,0.15609,0.15642,1858426.5
2018-07-03 06:15:00,0.15641,0.15702,0.15609,0.15686,1109266.8
2018-07-03 06:30:00,0.15689,0.15699,0.15668,0.15685,1167252.1
2018-07-03 06:45:00,0.1568,0.15751,0.15673,0.15751,1018417.1
2018-07-03 07:00:00,0.15758,0.15813,0.15724,0.15802,1226871.5
2018-07-03 07:15:00,0.15791,0.158,0.15722,0.15765,1220932.4
2018-07-03 07:30:00,0.15765,0.15798,0.15757,0.15787,1184977.2
2018-07-03 07:45:00,0.15782,0.15845,0.15778,0.15828,1154844.2
2018-07-03 08:00:00,0.15829,0.1589,0.15826,0.15863,831570.8
2018-07-03 08:15:00,0.15863,0.15869,0.158,0.15804,1790571.5
2018-07-03 08:30:00,0.15805,0.15842,0.15675,0.15703,3012575.9
2018-07-03 08:45:00,0.15706,0.15734,0.157,0.15718,1099357.0
2018-07-03 09:00:00,0.15719,0.15735,0.157,0.15733,1055806.8
2018-07-03 09:15:00,0.15733,0.15795,0.15701,0.15749,926979.0
2018-07-03 09:30:00,0.15749,0.15751,0.15562,0.15562,1620602.9
2018-07-03 09:45:00,0.156,0.15688,0.15555,0.1563,1062891.6
2018-07-03 10:00:00,0.15601,0.15629,0.15177,0.15231,7275343.5
2018-07-03 10:15:00,0.15226,0.15468,0.1515,0.15387,3245812.7
2018-07-03 10:30:00,0.15382,0.15386,0.1511,0.1524,4726670.0
2018-07-03 10:45:00,0.1524,0.15398,0.15197,0.15378,2606155.2
2018-07-03 11:00:00,0.15376,0.15456,0.15316,0.15335,1804459.3
2018-07-03 11:15:00,0.15335,0.15564,0.15301,0.15543,2403191.7
2018-07-03 11:30:00,0.15544,0.15667,0.15536,0.15657,2310338.8
2018-07-03 11:45:00,0.15658,0.15658,0.15595,0.15598,2094428.9
2018-07-03 12:00:00,0.15598,0.156,0.154,0.15441,7045056.2
2018-07-03 12:15:00,0.15441,0.15498,0.1538,0.15388,1677116.6
2018-07-03 12:30:00,0.15394,0.155,0.15384,0.15499,1311661.5
2018-07-03 12:45:00,0.15483,0.15499,0.15464,0.15478,741790.3
2018-07-03 13:00:00,0.15478,0.15478,0.15375,0.15418,1974049.6
2018-07-03 13:15:00,0.15424,0.15425,0.15374,0.15418,1313432.7
2018-07-03 13:30:00,0.15391,0.15422,0.15289,0.1529,2576104.2
2018-07-03 13:45:00,0.15289,0.1529,0.1515,0.15272,2086437.1
2018-07-03 14:00:00,0.15272,0.15328,0.15223,0.15242,1503502.2
2018-07-03 14:15:00,0.15261,0.15274,0.15136,0.15145,2197170.0
2018-07-03 14:30:00,0.15154,0.15209,0.15113,0.15193,1647254.7
2018-07-03 14:45:00,0.15205,0.15418,0.15205,0.15386,2434718.7
2018-07-03 15:00:00,0.15417,0.15426,0.153,0.15336,1165311.7
2018-07-03 15:15:00,0.15328,0.15371,0.15222,0.15351,1049568.0
2018-07-03 15:30:00,0.15352,0.15442,0.1531,0.15417,1126709.9
2018-07-03 15:45:00,0.15416,0.15492,0.15379,0.15439,1679581.1
2018-07-03 16:00:00,0.15438,0.1546,0.1536,0.1546,1069980.7
2018-07-03 16:15:00,0.1546,0.15491,0.15425,0.15491,1087788.7
2018-07-03 16:30:00,0.15479,0.15542,0.15456,0.15536,754251.5
2018-07-03 16:45:00,0.15534,0.1556,0.15475,0.15504,1401274.6
2018-07-03 17:00:00,0.155,0.15509,0.15375,0.15402,1297770.8
2018-07-03 17:15:00,0.15405,0.15423,0.15265,0.15316,2987651.9
2018-07-03 17:30:00,0.15316,0.15349,0.15271,0.15318,774149.9
2018-07-03 17:45:00,0.15315,0.15323,0.15237,0.15276,1643740.1
2018-07-03 18:00:00,0.15263,0.15288,0.15175,0.15176,1214310.3
2018-07-03 18:15:00,0.15176,0.1522,0.15151,0.15206,1276069.6
2018-07-03 18:30:00,0.15213,0.1527,0.15206,0.1524,1191411.5
2018-07-03 18:45:00,0.15247,0.1525,0.1516,0.15185,2511110.7
2018-07-03 19:00:00,0.15183,0.15215,0.1514,0.15141,909015.2
2018-07-03 19:15:00,0.15141,0.15149,0.14971,0.15,3592283.0
2018-07-03 19:30:00,0.15,0.15291,0.14968,0.15272,2712230.2
2018-07-03 19:45:00,0.15277,0.156,0.15273,0.15466,3709522.3
2018-07-03 20:00:00,0.15469,0.156,0.15383,0.155,1898221.7
2018-07-03 20:15:00,0.15499,0.15622,0.1545,0.1553,1252987.3
2018-07-03 20:30:00,0.1553,0.1559,0.15517,0.15576,730031.1
2018-07-03 20:45:00,0.15582,0.15587,0.15499,0.1558,1303345.6
2018-07-03 21:00:00,0.15547,0.15578,0.15359,0.15368,1493116.0
2018-07-03 21:15:00,0.15376,0.154,0.15368,0.15385,850997.7
2018-07-03 21:30:00,0.1539,0.15398,0.1532,0.15379,934049.8
2018-07-03 21:45:00,0.15379,0.15398,0.15232,0.15258,1174267.7
2018-07-03 22:00:00,0.15247,0.15394,0.15242,0.1538,2085259.8
2018-07-03 22:15:00,0.15368,0.1539,0.1521,0.15219,1602091.2
2018-07-03 22:30:00,0.15249,0.1529,0.14951,0.14986,4747995.5
2018-07-03 22:45:00,0.15018,0.15038,0.14851,0.14879,3618756.7
2018-07-03 23:00:00,0.14885,0.14971,0.14811,0.1485,3266277.9
2018-07-03 23:15:00,0.14841,0.1498,0.14825,0.14849,2562556.8
2018-07-03 23:30:00,0.14885,0.15016,0.14817,0.14969,1766786.6
2018-07-03 23:45:00,0.14966,0.15043,0.14934,0.14966,1386793.7
2018-07-04 00:00:00,0.14973,0.15006,0.14887,0.14962,1196086.8
2018-07-04 00:15:00,0.14948,0.14961,0.14788,0.14843,1201445.8
2018-07-04 08:00:00,0.14843,0.15148,0.14586,0.15049,4556232.7
2018-07-04 08:15:00,0.1505,0.1535,0.15048,0.15144,2617454.7
2018-07-04 08:30:00,0.1512,0.15128,0.14914,0.15061,1261908.7
2018-07-04 08:45:00,0.15096,0.151,0.15001,0.15086,1067375.9
2018-07-04 09:00:00,0.1506,0.15099,0.15027,0.1506,1038279.3
2018-07-04 09:15:00,0.1506,0.15077,0.15009,0.15034,897137.1
2018-07-04 09:30:00,0.15034,0.15081,0.15032,0.1505,952148.9
2018-07-04 09:45:00,0.15045,0.15145,0.15015,0.15074,929172.3
2018-07-04 10:00:00,0.15099,0.15134,0.15051,0.15088,1213788.2
2018-07-04 10:15:00,0.15061,0.151,0.1502,0.15027,905145.2
2018-07-04 10:30:00,0.15026,0.15065,0.15007,0.15046,1131865.8
2018-07-04 10:45:00,0.15047,0.1505,0.15004,0.15015,976002.0
2018-07-04 11:00:00,0.15017,0.1505,0.14885,0.14931,1752580.0
2018-07-04 11:15:00,0.14934,0.15036,0.14928,0.15015,844721.5
2018-07-04 11:30:00,0.15031,0.15039,0.14966,0.14996,875539.1
2018-07-04 11:45:00,0.14997,0.15029,0.14974,0.15025,815740.0
2018-07-04 12:00:00,0.15025,0.15338,0.15016,0.15314,1669669.4
2018-07-04 12:15:00,0.15334,0.15334,0.15092,0.15125,1891856.1
2018-07-04 12:30:00,0.15124,0.15187,0.15038,0.15185,1252656.1
2018-07-04 12:45:00,0.15185,0.15289,0.15153,0.15287,1443890.1
2018-07-04 13:00:00,0.15287,0.15849,0.15249,0.1584,4566841.4
2018-07-04 13:15:00,0.15845,0.1587,0.1571,0.15808,5142419.0
2018-07-04 13:30:00,0.15848,0.15999,0.15804,0.15845,4467998.1
2018-07-04 13:45:00,0.15814,0.15846,0.15712,0.1578,2827215.5
2018-07-04 14:00:00,0.15783,0.158,0.15705,0.15797,2099003.5
2018-07-04 14:15:00,0.15786,0.1584,0.15708,0.15749,2262003.4
2018-07-04 14:30:00,0.15749,0.15753,0.15688,0.15709,1909154.4
2018-07-04 14:45:00,0.1571,0.15725,0.15591,0.15693,1956948.1
2018-07-04 15:00:00,0.15693,0.1571,0.15583,0.15642,1501775.9
2018-07-04 15:15:00,0.1563,0.15777,0.15609,0.1564,1656018.7
2018-07-04 15:30:00,0.15625,0.15648,0.15543,0.15549,1662875.8
2018-07-04 15:45:00,0.15565,0.15588,0.15511,0.15552,1425846.9
2018-07-04 16:00:00,0.15552,0.156,0.15523,0.156,1355502.7
2018-07-04 16:15:00,0.15579,0.15699,0.15498,0.15563,2277426.8
2018-07-04 16:30:00,0.15562,0.15591,0.1547,0.15559,1322490.3
2018-07-04 16:45:00,0.15568,0.15587,0.15482,0.15527,1331303.1
2018-07-04 17:00:00,0.15528,0.15656,0.15527,0.15569,899646.5
2018-07-04 17:15:00,0.15573,0.15639,0.15534,0.15565,708036.1
2018-07-04 17:30:00,0.15568,0.15628,0.15506,0.15568,1848682.7
2018-07-04 17:45:00,0.15568,0.1559,0.15547,0.15587,702250.8
2018-07-04 18:00:00,0.1558,0.15627,0.15547,0.15592,668505.1
2018-07-04 18:15:00,0.15596,0.15698,0.15596,0.15679,1284430.9
2018-07-04 18:30:00,0.15645,0.15717,0.15591,0.15623,1542103.1
2018-07-04 18:45:00,0.15624,0.15624,0.15542,0.15596,1156112.7
2018-07-04 19:00:00,0.15596,0.15602,0.15555,0.15574,791477.3
2018-07-04 19:15:00,0.15575,0.15579,0.15514,0.15549,1250754.9
2018-07-04 19:30:00,0.15549,0.15574,0.15515,0.15563,1081673.8
2018-07-04 19:45:00,0.15563,0.15625,0.15514,0.15612,716690.6
2018-07-04 20:00:00,0.15615,0.1565,0.15567,0.15583,1206712.3
2018-07-04 20:15:00,0.15588,0.156,0.1557,0.15587,644721.6
2018-07-04 20:30:00,0.1559,0.1559,0.15551,0.15583,972822.2
2018-07-04 20:45:00,0.15578,0.15583,0.155,0.15517,1105057.8
2018-07-04 21:00:00,0.15518,0.15598,0.15431,0.15586,1623737.0
2018-07-04 21:15:00,0.15561,0.15571,0.15463,0.15463,755493.0
2018-07-04 21:30:00,0.15464,0.15579,0.15456,0.15525,879506.3
2018-07-04 21:45:00,0.15525,0.15537,0.15474,0.15521,808784.1
2018-07-04 22:00:00,0.1552,0.15575,0.15505,0.1554,666167.6
2018-07-04 22:15:00,0.15545,0.15553,0.15471,0.15503,1107364.5
2018-07-04 22:30:00,0.15503,0.15549,0.15471,0.15521,666937.3
2018-07-04 22:45:00,0.15522,0.15541,0.15155,0.15255,4429764.0
2018-07-04 23:00:00,0.15257,0.15295,0.15141,0.15179,1706446.1
2018-07-04 23:15:00,0.15167,0.15226,0.15051,0.15194,2790215.2
2018-07-04 23:30:00,0.15199,0.15224,0.1505,0.15108,1171741.3
2018-07-04 23:45:00,0.15104,0.15158,0.15045,0.15112,1519673.1
2018-07-05 00:00:00,0.15122,0.152,0.1508,0.15128,1249406.6
2018-07-05 00:15:00,0.1513,0.1513,0.149,0.1496,2694511.1
2018-07-05 00:30:00,0.14987,0.15105,0.14937,0.15102,1162205.5
2018-07-05 00:45:00,0.15107,0.15129,0.15046,0.15112,728667.3
2018-07-05 01:00:00,0.15096,0.15296,0.15092,0.15256,997304.0
2018-07-05 01:15:00,0.15275,0.15322,0.15219,0.15272,1081688.4
2018-07-05 01:30:00,0.15272,0.15335,0.15235,0.15303,794007.4
2018-07-05 01:45:00,0.15306,0.15598,0.15302,0.15416,2852309.5
